student_ID,date,daily_study_time,daily_submissions,avg_score
no0afrue2n6m8hcnuek1,2023-11-13,0.0,1,0.0
no0afrue2n6m8hcnuek1,2023-11-14,0.0,2,0.5
no0afrue2n6m8hcnuek1,2023-11-15,0.0,1,0.0
no0afrue2n6m8hcnuek1,2023-11-18,0.0,2,0.5
no0afrue2n6m8hcnuek1,2023-11-20,0.0,2,1.0
no0afrue2n6m8hcnuek1,2023-11-21,0.0,2,2.5
no0afrue2n6m8hcnuek1,2023-11-22,0.0,3,0.667
no0afrue2n6m8hcnuek1,2023-11-23,14.33,4,0.5
no0afrue2n6m8hcnuek1,2023-11-24,0.0,2,0.5
no0afrue2n6m8hcnuek1,2023-11-25,0.0,3,0.0
no0afrue2n6m8hcnuek1,2023-11-27,0.0,1,0.0
no0afrue2n6m8hcnuek1,2023-11-29,0.0,2,2.5
no0afrue2n6m8hcnuek1,2023-11-30,30.52,7,1.0
no0afrue2n6m8hcnuek1,2023-12-01,3.5,4,0.5
no0afrue2n6m8hcnuek1,2023-12-02,0.0,7,1.857
no0afrue2n6m8hcnuek1,2023-12-03,9.12,3,0.0
no0afrue2n6m8hcnuek1,2023-12-04,41.0,7,1.143
no0afrue2n6m8hcnuek1,2023-12-05,15.0,5,0.6
no0afrue2n6m8hcnuek1,2023-12-06,0.8,4,0.75
no0afrue2n6m8hcnuek1,2023-12-07,13.47,2,0.0
no0afrue2n6m8hcnuek1,2023-12-09,0.0,1,0.0
no0afrue2n6m8hcnuek1,2023-12-11,2.08,2,0.5
no0afrue2n6m8hcnuek1,2023-12-12,0.0,1,3.0
no0afrue2n6m8hcnuek1,2023-12-13,25.72,4,0.75
no0afrue2n6m8hcnuek1,2023-12-14,0.0,2,3.0
no0afrue2n6m8hcnuek1,2023-12-18,0.0,1,1.0
no0afrue2n6m8hcnuek1,2023-12-19,1.0,5,1.0
no0afrue2n6m8hcnuek1,2023-12-20,0.0,1,2.0
no0afrue2n6m8hcnuek1,2023-12-22,0.0,2,0.0
no0afrue2n6m8hcnuek1,2023-12-23,8.07,2,3.0
no0afrue2n6m8hcnuek1,2023-12-25,0.0,1,0.0
no0afrue2n6m8hcnuek1,2023-12-26,0.0,1,3.0
no0afrue2n6m8hcnuek1,2023-12-27,0.0,1,3.0
no0afrue2n6m8hcnuek1,2023-12-29,0.6,2,0.0
no0afrue2n6m8hcnuek1,2023-12-30,0.0,1,0.0
no0afrue2n6m8hcnuek1,2024-01-01,1.57,2,3.0
nq4jln5s1zqjk7nwbbeo,2023-09-04,8.25,6,0.167
nq4jln5s1zqjk7nwbbeo,2023-09-05,0.0,4,0.25
nq4jln5s1zqjk7nwbbeo,2023-09-06,61.87,6,0.167
nq4jln5s1zqjk7nwbbeo,2023-09-07,0.0,1,2.0
nq4jln5s1zqjk7nwbbeo,2023-09-08,0.0,2,1.5
nq4jln5s1zqjk7nwbbeo,2023-09-10,15.43,6,0.167
nq4jln5s1zqjk7nwbbeo,2023-09-11,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-09-13,19.08,4,0.5
nq4jln5s1zqjk7nwbbeo,2023-09-14,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-09-16,0.0,1,1.0
nq4jln5s1zqjk7nwbbeo,2023-09-19,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-09-20,0.0,1,1.0
nq4jln5s1zqjk7nwbbeo,2023-09-26,0.0,1,1.0
nq4jln5s1zqjk7nwbbeo,2023-10-03,0.0,2,0.0
nq4jln5s1zqjk7nwbbeo,2023-10-05,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-10-06,0.0,2,0.0
nq4jln5s1zqjk7nwbbeo,2023-10-07,0.0,2,1.0
nq4jln5s1zqjk7nwbbeo,2023-10-08,0.0,1,1.0
nq4jln5s1zqjk7nwbbeo,2023-10-09,19.3,4,1.75
nq4jln5s1zqjk7nwbbeo,2023-10-10,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-10-11,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-10-13,0.0,2,0.0
nq4jln5s1zqjk7nwbbeo,2023-10-14,0.0,1,2.0
nq4jln5s1zqjk7nwbbeo,2023-10-15,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-10-17,6.08,3,3.0
nq4jln5s1zqjk7nwbbeo,2023-10-18,0.0,2,0.0
nq4jln5s1zqjk7nwbbeo,2023-10-20,0.0,1,1.0
nq4jln5s1zqjk7nwbbeo,2023-10-21,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-10-22,0.0,1,3.0
nq4jln5s1zqjk7nwbbeo,2023-10-24,0.0,1,1.0
nq4jln5s1zqjk7nwbbeo,2023-10-27,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-10-29,0.0,4,1.25
nq4jln5s1zqjk7nwbbeo,2023-10-30,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-11-01,0.0,1,3.0
nq4jln5s1zqjk7nwbbeo,2023-11-04,0.0,1,1.0
nq4jln5s1zqjk7nwbbeo,2023-11-07,1.78,2,1.5
nq4jln5s1zqjk7nwbbeo,2023-11-08,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-11-10,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-11-12,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-11-13,0.0,1,0.0
nq4jln5s1zqjk7nwbbeo,2023-11-14,0.0,1,2.0
nq4jln5s1zqjk7nwbbeo,2023-11-15,0.0,1,3.0
nq4jln5s1zqjk7nwbbeo,2023-11-20,5.33,2,1.5
nq4jln5s1zqjk7nwbbeo,2023-11-29,0.0,1,3.0
nq4jln5s1zqjk7nwbbeo,2023-12-02,0.0,1,3.0
nq4jln5s1zqjk7nwbbeo,2023-12-03,0.0,1,3.0
nq4jln5s1zqjk7nwbbeo,2023-12-06,9.37,3,1.0
nq4jln5s1zqjk7nwbbeo,2023-12-09,0.0,2,0.0
nq4jln5s1zqjk7nwbbeo,2023-12-12,0.0,2,1.5
nq4jln5s1zqjk7nwbbeo,2023-12-13,0.0,2,2.5
nq4jln5s1zqjk7nwbbeo,2023-12-17,0.0,2,3.0
nq4jln5s1zqjk7nwbbeo,2023-12-22,0.0,1,1.0
nq4jln5s1zqjk7nwbbeo,2023-12-25,0.0,2,3.0
nq4jln5s1zqjk7nwbbeo,2023-12-31,0.0,1,3.0
nq4jln5s1zqjk7nwbbeo,2024-01-01,0.0,2,1.5
nq4jln5s1zqjk7nwbbeo,2024-01-03,0.0,1,4.0
nq4jln5s1zqjk7nwbbeo,2024-01-05,0.0,1,3.0
nq4jln5s1zqjk7nwbbeo,2024-01-07,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-09-28,0.0,2,1.0
nrv5a6tr3ya2iv3p5xpo,2023-09-29,40.57,11,0.727
nrv5a6tr3ya2iv3p5xpo,2023-09-30,34.88,11,0.273
nrv5a6tr3ya2iv3p5xpo,2023-10-01,0.0,3,0.333
nrv5a6tr3ya2iv3p5xpo,2023-10-02,0.0,3,0.333
nrv5a6tr3ya2iv3p5xpo,2023-10-03,0.0,2,2.0
nrv5a6tr3ya2iv3p5xpo,2023-10-05,0.0,1,1.0
nrv5a6tr3ya2iv3p5xpo,2023-10-06,0.0,2,1.5
nrv5a6tr3ya2iv3p5xpo,2023-10-08,12.35,4,0.25
nrv5a6tr3ya2iv3p5xpo,2023-10-09,0.0,2,1.0
nrv5a6tr3ya2iv3p5xpo,2023-10-11,10.17,3,2.0
nrv5a6tr3ya2iv3p5xpo,2023-10-12,0.0,3,1.0
nrv5a6tr3ya2iv3p5xpo,2023-10-13,0.0,4,2.0
nrv5a6tr3ya2iv3p5xpo,2023-10-15,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-10-16,0.0,2,3.0
nrv5a6tr3ya2iv3p5xpo,2023-10-17,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-10-18,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-10-19,0.0,1,3.0
nrv5a6tr3ya2iv3p5xpo,2023-10-20,0.0,2,0.5
nrv5a6tr3ya2iv3p5xpo,2023-10-21,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-10-22,0.0,1,3.0
nrv5a6tr3ya2iv3p5xpo,2023-10-23,0.0,3,1.667
nrv5a6tr3ya2iv3p5xpo,2023-10-24,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-10-25,43.93,3,1.0
nrv5a6tr3ya2iv3p5xpo,2023-10-26,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-10-28,0.0,2,1.0
nrv5a6tr3ya2iv3p5xpo,2023-10-31,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-11-01,21.47,3,1.333
nrv5a6tr3ya2iv3p5xpo,2023-11-03,0.0,1,2.0
nrv5a6tr3ya2iv3p5xpo,2023-11-05,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-11-06,0.0,1,3.0
nrv5a6tr3ya2iv3p5xpo,2023-11-07,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-11-08,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-11-09,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-11-13,0.0,2,2.0
nrv5a6tr3ya2iv3p5xpo,2023-11-14,12.5,3,1.333
nrv5a6tr3ya2iv3p5xpo,2023-11-15,40.28,8,1.25
nrv5a6tr3ya2iv3p5xpo,2023-11-16,0.0,2,2.0
nrv5a6tr3ya2iv3p5xpo,2023-11-17,0.0,1,4.0
nrv5a6tr3ya2iv3p5xpo,2023-11-18,0.0,2,1.5
nrv5a6tr3ya2iv3p5xpo,2023-11-19,0.0,1,3.0
nrv5a6tr3ya2iv3p5xpo,2023-11-20,0.0,2,2.5
nrv5a6tr3ya2iv3p5xpo,2023-11-22,0.0,2,0.5
nrv5a6tr3ya2iv3p5xpo,2023-11-24,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-11-26,0.0,2,1.0
nrv5a6tr3ya2iv3p5xpo,2023-11-27,0.0,3,1.667
nrv5a6tr3ya2iv3p5xpo,2023-11-29,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-12-01,0.0,1,0.0
nrv5a6tr3ya2iv3p5xpo,2023-12-02,32.22,3,2.0
nrv5a6tr3ya2iv3p5xpo,2023-12-03,0.0,1,3.0
nrv5a6tr3ya2iv3p5xpo,2023-12-06,0.0,1,2.0
nrv5a6tr3ya2iv3p5xpo,2023-12-07,0.0,1,3.0
nrv5a6tr3ya2iv3p5xpo,2023-12-08,0.0,1,2.0
nrv5a6tr3ya2iv3p5xpo,2023-12-10,0.0,2,3.5
nrv5a6tr3ya2iv3p5xpo,2023-12-11,0.0,1,2.0
nrv5a6tr3ya2iv3p5xpo,2023-12-12,0.0,1,2.0
nrv5a6tr3ya2iv3p5xpo,2023-12-13,11.57,5,1.2
nx4zicy1jbulkuen41s5,2023-09-08,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-09-09,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-09-11,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-09-13,0.0,2,0.0
nx4zicy1jbulkuen41s5,2023-09-15,0.0,3,0.0
nx4zicy1jbulkuen41s5,2023-09-16,0.0,2,0.0
nx4zicy1jbulkuen41s5,2023-09-17,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-09-18,27.63,6,0.333
nx4zicy1jbulkuen41s5,2023-09-20,0.0,1,3.0
nx4zicy1jbulkuen41s5,2023-09-21,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-09-22,0.0,4,0.75
nx4zicy1jbulkuen41s5,2023-09-23,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-09-24,0.0,2,0.5
nx4zicy1jbulkuen41s5,2023-09-26,0.0,3,0.0
nx4zicy1jbulkuen41s5,2023-09-27,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-09-28,0.12,4,0.75
nx4zicy1jbulkuen41s5,2023-09-29,11.1,4,0.75
nx4zicy1jbulkuen41s5,2023-09-30,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-10-03,22.33,3,0.333
nx4zicy1jbulkuen41s5,2023-10-05,16.9,2,0.0
nx4zicy1jbulkuen41s5,2023-10-07,0.0,3,0.0
nx4zicy1jbulkuen41s5,2023-10-08,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-10-09,0.0,1,2.0
nx4zicy1jbulkuen41s5,2023-10-10,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-10-11,0.0,2,0.0
nx4zicy1jbulkuen41s5,2023-10-12,28.47,5,2.0
nx4zicy1jbulkuen41s5,2023-10-13,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-10-14,0.0,2,2.5
nx4zicy1jbulkuen41s5,2023-10-15,0.0,4,0.5
nx4zicy1jbulkuen41s5,2023-10-16,20.6,3,0.0
nx4zicy1jbulkuen41s5,2023-10-17,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-10-18,0.13,4,1.0
nx4zicy1jbulkuen41s5,2023-10-20,19.37,7,0.857
nx4zicy1jbulkuen41s5,2023-10-21,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-10-23,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-10-24,0.0,2,1.5
nx4zicy1jbulkuen41s5,2023-10-25,0.0,1,1.0
nx4zicy1jbulkuen41s5,2023-10-27,0.0,1,2.0
nx4zicy1jbulkuen41s5,2023-10-31,0.22,2,0.5
nx4zicy1jbulkuen41s5,2023-11-01,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-11-02,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-11-03,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-11-04,11.93,4,0.75
nx4zicy1jbulkuen41s5,2023-11-05,0.0,3,0.333
nx4zicy1jbulkuen41s5,2023-11-06,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-11-07,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-11-08,0.0,3,0.667
nx4zicy1jbulkuen41s5,2023-11-09,11.47,5,0.8
nx4zicy1jbulkuen41s5,2023-11-10,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-11-11,0.0,2,0.0
nx4zicy1jbulkuen41s5,2023-11-13,0.0,3,1.667
nx4zicy1jbulkuen41s5,2023-11-14,0.0,2,0.0
nx4zicy1jbulkuen41s5,2023-11-15,0.0,2,1.5
nx4zicy1jbulkuen41s5,2023-11-16,0.0,2,1.5
nx4zicy1jbulkuen41s5,2023-11-17,0.0,2,1.5
nx4zicy1jbulkuen41s5,2023-11-18,0.0,2,0.0
nx4zicy1jbulkuen41s5,2023-11-19,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-11-20,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-11-21,0.0,2,0.0
nx4zicy1jbulkuen41s5,2023-11-22,18.1,2,0.0
nx4zicy1jbulkuen41s5,2023-11-23,37.93,6,0.5
nx4zicy1jbulkuen41s5,2023-11-24,7.15,5,0.4
nx4zicy1jbulkuen41s5,2023-11-25,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-11-26,0.0,3,0.667
nx4zicy1jbulkuen41s5,2023-11-27,0.0,2,0.5
nx4zicy1jbulkuen41s5,2023-12-01,0.0,1,3.0
nx4zicy1jbulkuen41s5,2023-12-03,5.23,2,0.5
nx4zicy1jbulkuen41s5,2023-12-05,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-12-07,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-12-08,0.0,2,1.5
nx4zicy1jbulkuen41s5,2023-12-10,0.0,1,3.0
nx4zicy1jbulkuen41s5,2023-12-13,0.0,1,0.0
nx4zicy1jbulkuen41s5,2023-12-21,0.0,1,2.0
nx4zicy1jbulkuen41s5,2023-12-31,0.0,1,3.0
ny6yox8nvtlotclebkk8,2023-09-08,0.0,3,0.667
ny6yox8nvtlotclebkk8,2023-09-09,0.0,3,0.333
ny6yox8nvtlotclebkk8,2023-09-10,0.0,2,1.0
ny6yox8nvtlotclebkk8,2023-09-11,4.27,3,1.667
ny6yox8nvtlotclebkk8,2023-09-13,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-09-16,0.0,2,0.0
ny6yox8nvtlotclebkk8,2023-09-17,0.0,1,3.0
ny6yox8nvtlotclebkk8,2023-09-18,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-09-19,0.0,2,1.0
ny6yox8nvtlotclebkk8,2023-09-20,0.0,3,1.0
ny6yox8nvtlotclebkk8,2023-09-21,0.0,2,0.5
ny6yox8nvtlotclebkk8,2023-09-22,0.0,3,1.333
ny6yox8nvtlotclebkk8,2023-09-23,0.0,2,1.5
ny6yox8nvtlotclebkk8,2023-09-24,12.43,6,0.5
ny6yox8nvtlotclebkk8,2023-09-25,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-09-26,0.32,3,0.333
ny6yox8nvtlotclebkk8,2023-09-27,0.0,2,0.0
ny6yox8nvtlotclebkk8,2023-09-28,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-09-29,0.0,2,0.0
ny6yox8nvtlotclebkk8,2023-10-03,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-10-04,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-10-05,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-10-07,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-10-08,21.87,2,0.0
ny6yox8nvtlotclebkk8,2023-10-09,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-10-10,0.0,2,0.0
ny6yox8nvtlotclebkk8,2023-10-12,0.0,3,0.0
ny6yox8nvtlotclebkk8,2023-10-13,14.0,2,1.0
ny6yox8nvtlotclebkk8,2023-10-14,4.47,2,0.0
ny6yox8nvtlotclebkk8,2023-10-17,0.0,1,3.0
ny6yox8nvtlotclebkk8,2023-10-18,18.5,3,0.0
ny6yox8nvtlotclebkk8,2023-10-19,0.0,2,0.5
ny6yox8nvtlotclebkk8,2023-10-20,0.0,3,0.0
ny6yox8nvtlotclebkk8,2023-10-23,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-10-25,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-10-26,0.0,2,1.5
ny6yox8nvtlotclebkk8,2023-10-27,0.0,1,3.0
ny6yox8nvtlotclebkk8,2023-10-29,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-11-01,0.0,1,3.0
ny6yox8nvtlotclebkk8,2023-11-03,21.48,2,1.5
ny6yox8nvtlotclebkk8,2023-11-04,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-11-08,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-11-09,0.0,1,1.0
ny6yox8nvtlotclebkk8,2023-11-10,7.63,3,1.0
ny6yox8nvtlotclebkk8,2023-11-13,0.0,3,0.333
ny6yox8nvtlotclebkk8,2023-11-14,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-11-15,0.0,5,0.6
ny6yox8nvtlotclebkk8,2023-11-16,0.0,2,0.5
ny6yox8nvtlotclebkk8,2023-11-18,0.0,2,1.5
ny6yox8nvtlotclebkk8,2023-11-21,0.0,3,2.333
ny6yox8nvtlotclebkk8,2023-11-23,0.0,3,0.667
ny6yox8nvtlotclebkk8,2023-11-24,0.0,2,0.0
ny6yox8nvtlotclebkk8,2023-11-26,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-11-28,0.0,2,2.5
ny6yox8nvtlotclebkk8,2023-11-29,0.0,1,3.0
ny6yox8nvtlotclebkk8,2023-11-30,0.0,2,1.0
ny6yox8nvtlotclebkk8,2023-12-02,0.0,1,1.0
ny6yox8nvtlotclebkk8,2023-12-03,6.93,3,0.0
ny6yox8nvtlotclebkk8,2023-12-04,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-12-05,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-12-06,0.0,3,1.667
ny6yox8nvtlotclebkk8,2023-12-08,0.0,1,3.0
ny6yox8nvtlotclebkk8,2023-12-09,0.0,2,2.5
ny6yox8nvtlotclebkk8,2023-12-10,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-12-12,13.53,5,1.2
ny6yox8nvtlotclebkk8,2023-12-13,8.37,7,0.429
ny6yox8nvtlotclebkk8,2023-12-14,0.0,1,0.0
ny6yox8nvtlotclebkk8,2023-12-16,0.0,1,3.0
ny6yox8nvtlotclebkk8,2023-12-21,0.0,1,3.0
o3jddioub8dsv0fm22qn,2023-09-09,0.0,3,0.0
o3jddioub8dsv0fm22qn,2023-09-11,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-09-13,22.23,4,0.0
o3jddioub8dsv0fm22qn,2023-09-15,10.35,4,0.0
o3jddioub8dsv0fm22qn,2023-09-16,34.78,3,1.667
o3jddioub8dsv0fm22qn,2023-09-17,0.0,1,1.0
o3jddioub8dsv0fm22qn,2023-09-18,19.07,7,0.0
o3jddioub8dsv0fm22qn,2023-09-19,0.0,1,1.0
o3jddioub8dsv0fm22qn,2023-09-21,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-09-22,28.43,6,1.0
o3jddioub8dsv0fm22qn,2023-09-23,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-09-24,0.0,2,0.0
o3jddioub8dsv0fm22qn,2023-09-25,0.0,2,1.0
o3jddioub8dsv0fm22qn,2023-09-29,14.33,6,0.833
o3jddioub8dsv0fm22qn,2023-10-02,0.0,1,3.0
o3jddioub8dsv0fm22qn,2023-10-03,0.0,2,1.0
o3jddioub8dsv0fm22qn,2023-10-06,7.7,2,0.5
o3jddioub8dsv0fm22qn,2023-10-08,0.0,2,0.5
o3jddioub8dsv0fm22qn,2023-10-09,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-10-10,0.0,1,1.0
o3jddioub8dsv0fm22qn,2023-10-11,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-10-12,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-10-13,14.18,4,0.5
o3jddioub8dsv0fm22qn,2023-10-14,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-10-16,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-10-17,0.0,2,1.5
o3jddioub8dsv0fm22qn,2023-10-19,0.0,1,1.0
o3jddioub8dsv0fm22qn,2023-10-20,0.0,2,2.0
o3jddioub8dsv0fm22qn,2023-10-21,0.0,2,1.0
o3jddioub8dsv0fm22qn,2023-10-22,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-10-23,0.0,3,0.0
o3jddioub8dsv0fm22qn,2023-10-25,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-10-26,0.0,5,1.0
o3jddioub8dsv0fm22qn,2023-10-28,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-10-29,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-10-31,0.0,2,2.0
o3jddioub8dsv0fm22qn,2023-11-01,0.0,1,3.0
o3jddioub8dsv0fm22qn,2023-11-04,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-11-05,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-11-06,0.0,2,0.0
o3jddioub8dsv0fm22qn,2023-11-08,0.0,4,0.75
o3jddioub8dsv0fm22qn,2023-11-09,0.0,3,2.0
o3jddioub8dsv0fm22qn,2023-11-10,0.0,3,1.667
o3jddioub8dsv0fm22qn,2023-11-12,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-11-13,0.0,3,1.333
o3jddioub8dsv0fm22qn,2023-11-14,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-11-16,0.0,2,1.0
o3jddioub8dsv0fm22qn,2023-11-17,2.45,3,1.0
o3jddioub8dsv0fm22qn,2023-11-18,0.0,2,0.0
o3jddioub8dsv0fm22qn,2023-11-21,0.0,3,0.0
o3jddioub8dsv0fm22qn,2023-11-22,0.0,2,1.5
o3jddioub8dsv0fm22qn,2023-11-24,21.68,5,1.6
o3jddioub8dsv0fm22qn,2023-11-26,0.0,3,1.667
o3jddioub8dsv0fm22qn,2023-11-28,0.0,1,3.0
o3jddioub8dsv0fm22qn,2023-11-29,0.0,1,3.0
o3jddioub8dsv0fm22qn,2023-11-30,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-12-05,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-12-06,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-12-07,8.43,4,1.5
o3jddioub8dsv0fm22qn,2023-12-08,15.98,3,1.333
o3jddioub8dsv0fm22qn,2023-12-11,0.0,1,0.0
o3jddioub8dsv0fm22qn,2023-12-31,0.0,1,0.0
o5lo8q4tb8yt0v8imkw4,2023-09-14,0.0,2,0.0
o5lo8q4tb8yt0v8imkw4,2023-10-03,0.0,3,0.0
o5lo8q4tb8yt0v8imkw4,2023-10-05,0.0,3,0.333
o5lo8q4tb8yt0v8imkw4,2023-10-06,42.02,8,0.375
o5lo8q4tb8yt0v8imkw4,2023-10-07,0.0,1,1.0
o5lo8q4tb8yt0v8imkw4,2023-10-11,0.0,1,1.0
o5lo8q4tb8yt0v8imkw4,2023-10-13,0.0,2,1.5
o5lo8q4tb8yt0v8imkw4,2023-10-15,0.0,3,0.0
o5lo8q4tb8yt0v8imkw4,2023-10-16,0.0,1,1.0
o5lo8q4tb8yt0v8imkw4,2023-10-17,0.0,1,0.0
o5lo8q4tb8yt0v8imkw4,2023-10-18,0.0,3,1.667
o5lo8q4tb8yt0v8imkw4,2023-10-19,57.12,10,1.2
o5lo8q4tb8yt0v8imkw4,2023-10-20,6.95,3,1.0
o5lo8q4tb8yt0v8imkw4,2023-10-21,0.0,2,0.0
o5lo8q4tb8yt0v8imkw4,2023-10-22,0.0,2,1.5
o5lo8q4tb8yt0v8imkw4,2023-10-23,0.0,1,0.0
o5lo8q4tb8yt0v8imkw4,2023-10-24,0.0,2,1.5
o5lo8q4tb8yt0v8imkw4,2023-10-25,60.57,8,0.375
o5lo8q4tb8yt0v8imkw4,2023-10-26,8.75,5,0.2
o5lo8q4tb8yt0v8imkw4,2023-10-27,0.0,1,3.0
o5lo8q4tb8yt0v8imkw4,2023-10-29,0.0,2,1.5
o5lo8q4tb8yt0v8imkw4,2023-11-01,0.0,4,0.0
o5lo8q4tb8yt0v8imkw4,2023-11-02,14.83,4,0.75
o5lo8q4tb8yt0v8imkw4,2023-11-03,0.0,3,0.667
o5lo8q4tb8yt0v8imkw4,2023-11-04,0.0,1,3.0
o5lo8q4tb8yt0v8imkw4,2023-11-05,0.0,1,0.0
o5lo8q4tb8yt0v8imkw4,2023-11-08,0.0,4,0.0
o5lo8q4tb8yt0v8imkw4,2023-11-09,0.0,4,1.5
o5lo8q4tb8yt0v8imkw4,2023-11-10,0.0,2,0.0
o5lo8q4tb8yt0v8imkw4,2023-11-11,0.0,3,0.0
o5lo8q4tb8yt0v8imkw4,2023-11-13,0.0,1,0.0
o5lo8q4tb8yt0v8imkw4,2023-11-14,0.0,1,3.0
o5lo8q4tb8yt0v8imkw4,2023-11-15,0.0,2,0.0
o5lo8q4tb8yt0v8imkw4,2023-11-16,0.0,2,0.0
o5lo8q4tb8yt0v8imkw4,2023-11-17,16.82,3,2.333
o5lo8q4tb8yt0v8imkw4,2023-11-18,0.18,2,2.0
o5lo8q4tb8yt0v8imkw4,2023-11-19,0.0,2,1.5
o5lo8q4tb8yt0v8imkw4,2023-11-21,23.08,6,0.167
o5lo8q4tb8yt0v8imkw4,2023-11-22,0.0,2,0.0
